Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S
0,1,0,0.11979702764668776,0,0,0.3682954836973478,False,True
0,3,0,-0.03391386804709575,0,0,-0.45714212526638004,False,True
1,3,0,-1.9553000642193896,1,1,-0.4242561406845337,False,True
0,3,0,-0.264480211587771,0,0,-0.4894421904510968,False,True
1,1,1,1.349484193196956,1,1,0.40974072380221066,False,True
0,1,0,0.27350792334047125,0,0,-0.5477482176060045,False,True
0,3,0,1.349484193196956,0,0,-0.46720946885967163,False,True
1,2,1,-0.1107693158939875,1,0,-0.16518916106092355,False,False
1,3,1,-1.1098901379035804,0,0,-0.5029485386158568,False,False
0,3,0,-0.7256128986691215,0,0,-0.45017955043725955,False,True
0,3,0,-0.8024683465160133,0,0,-0.4894421904510968,False,True
0,3,0,-0.03391386804709575,0,0,-0.4894421904510968,False,True
1,1,1,2.0411832238189818,0,1,1.0259447039291216,False,False
1,2,1,-0.34133565943466276,0,1,-0.12491978668775715,False,True
0,3,0,0.27350792334047125,0,0,-0.4894421904510968,False,True
0,3,1,-0.571902002975338,0,0,-0.4366711888037809,False,True
0,2,0,-0.1107693158939875,0,0,-0.43700743807979686,False,True
0,3,0,-0.34133565943466276,0,0,-0.5064721088735089,False,True
0,3,1,0.7346406104218218,0,5,-0.06199888922968463,True,False
0,2,0,-0.18762476374087925,0,0,-0.3866707201133388,False,True
1,1,1,-0.8024683465160133,0,0,-0.04438103794142432,False,True
0,3,1,-0.18762476374087925,1,2,-0.17626323901354432,False,True
1,1,0,-0.264480211587771,0,0,-0.04438103794142432,False,False
0,3,0,0.1966524754935795,0,0,-0.49237782784290063,True,False
